date,tags
2016-03-31 19:55:52 GMT,"Gallya, Gaby Teller, Illya Kuryakin, PG13, Hurt/Comfort, By Ace, 1k+, tw blood"
2016-03-31 16:27:14 GMT,"alec lightwood, malec, hurt/comfort, insecure!alec"
2016-03-31 16:27:07 GMT,"Sherlock fic rec, johnlock, ex, hurt/comfort, angst, post-Reichenbach, miyakotoudaiji, multi chapter"
2016-03-31 16:02:50 GMT,"dipper pines, stanley pines, post-NWHS, family, hurt/comfort, fluff, angst, protective!stan, K+, when_lusii_attack, gravity falls fanfiction, gf public library"
2016-03-31 12:13:12 GMT,"like I feel I've already read at least 3 fanfictions just like that, hurt/comfort, my favorite genre, supernatural fanfic, red meat"
2016-03-31 07:02:18 GMT,"undertale, underswap, fanfiction, hurt/comfort, angst, US!Papyrus, Papyrus, Sans, Frisk"
2016-03-31 04:35:55 GMT,"mckirk, sefie writes things, hurt/comfort"
2016-03-30 13:22:52 GMT,"drabbles: mine, destiel, hurt/comfort, pet death cw, I'm not sure how to tag it, but in case someone is triggered by that, it's not violent though just of old age, patrcolvs"
2016-03-30 05:30:39 GMT,"my writing, ereri, riren, older!ereri, hurt/comfort, fluff, i feel like i'm going to extend this someday, thank you so much!"
2016-03-29 23:25:17 GMT,"Oneshot, McDanno, after episode 100, hurt/comfort, depressed steve, first kiss, do me a favor... and smile, fic"
2016-03-29 15:42:46 GMT,"mad max, mmfr, furiosa, max rockatansky, hurt/comfort, I feel like art-wise we don't like the angst too much, I just want them to be happy D:, art, mine, recommendations anyone?"
2016-03-29 10:01:43 GMT,"dipper pines, stanford pines, family, hurt/comfort, fluff, post-weirdmageddon, K+, logicalbookthief, librarian's gold star of approval, gravity falls fanfiction, gf public library"
2016-03-28 21:10:36 GMT,"spacedogs, hurt/comfort, h/c, I JUST REALLY NEEDED TO TALK ABOUT NIGEL GETTING ANXIOUS ABOUT BEING ARRESTED, and being paranoid abotu Adam winding up involved in it, and wanting to save Adam from all that pain, and just UGH, notoriousfish"
2016-03-28 13:45:26 GMT,"rhink, fanfic, feral desert rhett, wild rhett, hurt/comfort, injured link"
2016-03-28 07:00:22 GMT,"Christina Lee, Cover love, Friends to lovers, Gabriel Stewart, Hurt/Comfort, LGBT, Lucas Barnett, Nyrae Dawn"
2016-03-27 16:36:53 GMT,"sorry no links I'm on mobile, johnlock, fic recs, hurt/comfort, answered, Sherlock"
2016-03-27 05:30:21 GMT,"genosai week, opm, day 7, hurt/comfort, saigenos, soulmates, au, last one of the week"
2016-03-26 07:25:31 GMT,"saigenosweek, saitama prompt, hurt/comfort, day 7, saigenos chat comics, saigenos household chat comics, saigenos, saitama, genos, mini genos', genos babies, thinking about the bonus chapter in volume one, it's sad to think that saitama's pretty much been alone his whole life, and i definitely get the vibe his parents were your typical ambitious/busy type, who mostly left him alone at home, thank goodness he's got genos the minis and his friends, ^^, onepunch man, one punch man, opm"
2016-03-26 04:36:07 GMT,"saigenosweek, day 7, saitama prompt, angst, hurt/comfort, saitama, genos, what was that sound, oh it's my heart breaking, sorry for the shitty ficlet that i decided to throw in there, one punch man, Alduc's Brushstrokes, digital art, fan art, sketch"
2016-03-26 03:40:01 GMT,"genosai, saigenosweek, hurt/comfort, just call for me, day 7, pls no more sads for a while, i'm done"
2016-03-25 22:39:43 GMT,"ouat, cs ff, cs angst, captain swan, hurt/comfort, healing, post underworld, specfic, probably won't happen, 99.999% not likely to happen, but i can dream right?, my ff, loving deeply"
2016-03-25 15:44:49 GMT,"Supernatural, Destiel, pregnant!Cas, human!cas, hurt/comfort, My fic, mpreg cw, season 9"
2016-03-25 09:00:38 GMT,"graylu, graylu fanfiction, author: fairyglitter101, rated: k, hurt/comfort, friendship, one shot, complete, fanfiction, fairy tail, nice and sweet, a simple graylu.. anyone?"
2016-03-24 13:42:31 GMT,"johnlock, ex, hurt/comfort, angst, happy ending, chryse"
2016-03-24 10:01:15 GMT,"stanford pines, stanley pines, hurt/comfort, family, angst, amnesiac!stan, post-canon, post-weirdmageddon, the aftermath, stan feels, injury, T, librarian's gold star of approval, impish_nature, gravity falls fanfiction, gf public library"
2016-03-24 04:30:48 GMT,"johnlock, mature, angst, hurt/comfort, Christmas, post-Reichenbach, fave, withoutawish"
2016-03-23 21:01:20 GMT,"edgetheow, fic rec, hurt/comfort, maggots, maggot therapy, daredevil, matt murdock, foggy nelson, stick"
2016-03-23 16:02:46 GMT,"stanford pines, stanley pines, family, hurt/comfort, angst, stan feels, PTSD, T, clarissagavin, gravity falls fanfiction, gf public library"
2016-03-23 07:03:10 GMT,"gokusen, 5000 10000 words, rating mature, ren/yamato, hurt/comfort, angst, protective"
2016-03-22 23:36:39 GMT,"destiel, fanfiction, shipper sam, cute, hurt/comfort"
2016-03-22 22:45:39 GMT,"fisherman's knot, araxie writes, the first and last scenes both made me cry when i was writing them but for very different reasons, hurt/comfort, stangst, growing up is optional, depression cw, suicidal ideation cw"
2016-03-22 18:54:27 GMT,"Ganondorf, ganondorf/zelda, ganondorfzelda, ganzel, hurt/comfort, myfanfiction, zelda, zeldaganondorf, zeldaxganondorf, zelgan, the Legend of Zelda, legend of zelda"
2016-03-22 15:01:38 GMT,"season 8, hurt/comfort, rpdr fanfiction, submission, scottish scandal, road trip to mend a broken heart, oc, tw rape mention, angst"
2016-03-21 00:15:55 GMT,"xf fanfic, msr, hurt/comfort, Home Again spoilers, mediocre at best, I wrote this"
2016-03-20 22:01:20 GMT,"bucky barnes, steve rogers, hurt/comfort, arsenicarcher, Arsenic, Hard Wired"
2016-03-20 18:24:56 GMT,"whouffaldi, reccer:resting-meme-face, author:capalxii, hurt/comfort, submission"
2016-03-20 15:44:25 GMT,"Ganondorf, ganondorf/zelda, hurt/comfort, myfanfiction, the Legend of Zelda, zelda, zeldaxganondorf, Ganzel, zelgan, Zeldaganondorf, ganondorfzelda"
2016-03-20 02:56:13 GMT,"Leonard Snart, LOT, dc's legends of tomorrow, De-aged, Hurt/Comfort, Fanfiction, captain cold"
2016-03-19 13:57:53 GMT,"Ganondorf, ganondorf/zelda, hurt/comfort, myfanfiction, the Legend of Zelda, zelda, zeldaxganondorf, Ganzel, zelgan, Zeldaganondorf, ganondorfzelda"
2016-03-18 13:24:05 GMT,"Ganondorf, ganondorf/zelda, hurt/comfort, myfanfiction, zelda, zeldaxganondorf, the Legend of Zelda, Ganzel, zelgan, Zeldaganondorf, ganondorfzelda"
2016-03-18 06:13:19 GMT,"ouat, cs ff, captain swan, hurt/comfort, specfic, underworld, healing, my ff, immeasurable moves"
2016-03-17 05:19:47 GMT,"stanley pines, stanford pines, stangst, hurt/comfort, huckleberryabel, gravity falls, bill cipher, sea hobos"
2016-03-17 02:47:04 GMT,"PJO, HOO, Fanfiction, Family, hurt/comfort, Fluff, Hazel Levesque, Nico di Angelo, Hades, Persephone"
2016-03-17 00:26:30 GMT,"hurt!sam, hurt/comfort, human!castiel, injured sam, Sam Winchester, sam winchester fanfiction, sam, castiel, castiel fanfiction, case fic, angel castiel"
2016-03-16 23:04:49 GMT,"rhink, fanfic, hurt/comfort, drama, angst, pining rhett"
2016-03-16 21:48:28 GMT,"recs, Au, Angst, Fluff, Hurt/comfort"
2016-03-15 22:27:33 GMT,"pynch, pynch fanfic, angst, hurt/comfort, nightmares, making out"
2016-03-15 04:28:33 GMT,"captive prince, laurent, damen, lamen, hurt/comfort, mentions of laurent's abuse so be warned, damen deserves shoulder massages from laurent too ;)"
2016-03-15 04:18:14 GMT,"my writing, kagehina, a/b/o, hurt/comfort, haikyuu!!, anon, hq omegaverse au"
2016-03-14 02:00:32 GMT,"Sambenny, AU, prompts, CPS AU, hurt/comfort, spn, Dean negative, Anonymous"
2016-03-13 23:02:00 GMT,"stanford pines, stanley pines, family, hurt/comfort, angst, post-canon, post-weirdmageddon, amnesiac!stan, stan feels, K+, azhdarchidaen, librarian's gold star of approval, gravity falls fanfiction, gf public library"
2016-03-13 17:02:05 GMT,"ficandchips, ten x rose, dwfic, hurt/comfort, fluff, i wrote this, when you hurt i hurt, the doctor's wife, otp of otps, fic by Nancy"
2016-03-13 05:52:27 GMT,"mckirk, hurt/comfort, sefie writes things"
2016-03-13 05:00:27 GMT,"electric pink hand grenade, rating: e, hurt/comfort, 50 to 100k, friends to lovers, first time, first kiss, declarations of love, johnlock fic, johnlock fic rec, johnlock fanfic, johnlock fanfic rec, johnlock fanfiction, five stars"
2016-03-13 01:36:51 GMT,"spn, supernatural, fic, fanfic, hurt/comfort, dean winchester, sam winchester, castiel, cas goes back in time so he never met the winchesters and take care of everything that should happen alone so they will never get involved, based on, tumblr post, god i can't stop crying, it's 2:33 am here, i should sleep, but i can't, plz help, spn fic, au, spn au"
2016-03-12 23:40:20 GMT,"iron bull, krem, krembull, fluff, hurt/comfort, dysphoria tw, flashbacks tw, menstruation topical, based off my own experiences"
2016-03-12 17:50:49 GMT,"Sambenny, angsty, prompts, hurt/comfort, anonymous, spn, Anonymous"
2016-03-11 07:20:57 GMT,"mcu, tony/pepper/rhodey, iron man, prompts, hurt/comfort, tony stark, anonymous, Tony Stark"
2016-03-11 03:55:24 GMT,"Aiden x Rose, Teninch fic, hurt/comfort, ask box prompt, hope this works for you nonny, I just go where the muse leads me"
2016-03-11 01:30:00 GMT,"crappy day fics, Tony stark, iron man, pneumonia, hurt/comfort, musicalluna writes"
2016-03-10 22:10:54 GMT,"rhink, fanfic, remedy, hurt/comfort, kissing link better, eventual smut, rhett pov, malex, oblivious boys"
2016-03-09 06:38:26 GMT,"on the rocks, ch 27, hardy x rose, nightmares, hurt/comfort, broadchurch, doctor who, broadwho, teninch fic, alec x rose, alec hardy, rose tyler, fanfic, fanfiction, fic"
2016-03-07 20:59:44 GMT,"bts jimin, jimin, hurt/comfort, kpop, one shot, jimin/you, bts, bangtan"
2016-03-06 21:22:15 GMT,"Doctor Who, The Doctor, Clara Oswald, female Doctor Who, Hurt/Comfort, Angst, Kate Stewart, Osgood, Bonnie the Zygon, TW: suicide, tw: emetophobia, my fics"
2016-03-06 05:05:45 GMT,"onemuseleft, avengers, ensemble, hurt/comfort, tony stark, iron man"
2016-03-06 04:53:50 GMT,"cinnamonrollbucky, reply, natasha romanova, clint barton, hurt/comfort, black widow, hawkeye"
2016-03-05 12:07:16 GMT,"let me know what you guys think!!, fluff, hurt/comfort, angst, just no smut, but eh, i take  requests, romanogers, natasha romanoff, steve rogers, captasha, stevenat, shield and gun, the spy and the soldier, steve rogers x natasha romanoff, trigger warning, anxiety, depression, fanfic, fanfiction, romanogers fanfic"
2016-03-05 04:39:03 GMT,"malec, angst, hurt/comfort, alec lightwood, magnus bane"
2016-03-05 02:29:50 GMT,"Wizardess Heart+, mc: anima perrill, Klaus Goldstein, cw: minor character death, hurt/comfort, glyph answers, glyphenthusiast writes"
2016-03-04 23:44:43 GMT,"canon verse, bullying, platonic, team, hurt/comfort, coming out, violence, angst, fluff, submission, vegapancakes, tori, kagehina"
2016-03-04 07:04:48 GMT,"merlin fanfiction, hurt/comfort, beta wanted"
2016-03-04 05:45:33 GMT,"Legends of Tomorrow, Leonard Snart, Mick Rory, I'm gonna need some fanfic to fix this, Hurt/comfort, Fluff, Anything, Can't stand this, IM SERIOUSLY NOT OKAY, MY HEART, WHY, MY BABIES, THE FUCKING BACKSTORY  ;_;"
2016-03-04 05:37:48 GMT,"ficandchips, ten x rose, tenth doctor, rose tyler, hurt/comfort, baby!fic, timepetalsprompts, timepetals ficlets, moony's fic, nonny, moony answers"
2016-03-04 00:30:19 GMT,"hannigram, ficlet, my fic, hurt/comfort, ish, long post, a little angsty, a little fluffy, prompt fill, thursday responds, swcrazy"
2016-03-03 18:38:55 GMT,"noifsandsorbees, msr, home again, xf fanfic, hurt/comfort"
2016-03-03 05:46:32 GMT,"fitzsimmons, fics about sleeping, hurt/comfort, thefitzsimmonsnetwork, drabble"
2016-03-03 03:16:58 GMT,"hogwartswillwelcomeyouhome, msr, home again, hurt/comfort, xf fanfic"
2016-03-02 16:55:07 GMT,"effywho, msr, home again, angst, hurt/comfort"
2016-03-02 05:55:16 GMT,"barry x adam, barry b benson, lgbeet, hurt/comfort, adam flayman"
2016-03-02 04:51:25 GMT,"fanfic, hurt/comfort, fandom"
2016-03-01 17:02:14 GMT,"ask, recs, hurt/comfort, lonelybisexalloser"
2016-02-28 00:56:28 GMT,"sickfic, sick!fic, hurt/comfort, h/c, prompt fill, prompts, send prompts"
2016-02-28 00:36:01 GMT,"fanfic, spideypool, Hulk!, hurt/comfort, fight"
2016-02-27 03:26:08 GMT,"Aria Posts, Sabriel, Sabriel Fluff Friday, ravenclawencyclopedia, Hurt/Comfort, Touch Starvation, FUCKING CUDDLING, AN DOH GOD, ALL OF THE TOUCHING, AND I JUST, YES, NEEEEEEEED IT, Aria Answers"
2016-02-26 19:30:35 GMT,"pynch, pynch fanfic, hurt/comfort, angst, nightmares"
2016-02-26 14:43:26 GMT,"ficandchips, lastbluetardis, ten x rose, dwfic, hurt/comfort, a timely rescue, i wrote this, otp of otps, fic by Nancy"
2016-02-26 11:22:12 GMT,"Legends of Tomorrow, Leonard Snart, Mick Rory, I'm gonna need some fanfic to fix this, Hurt/comfort, Fluff, Anything, Can't stand to see them like this ;_;"
2016-02-25 05:18:51 GMT,"deancas, destiel, destiel fic, hurt/comfort, my fics, s11, making out, i needed something nice i have so many feels"
2016-02-23 23:47:26 GMT,"Merlin fanfiction, beta needed, hurt/comfort"
2016-02-22 23:18:33 GMT,"phanfic, phanfiction, fanfiction, hurt/comfort, omgnewdanandphilgamesvideoout, phan fiction, phan"
2016-02-21 13:20:47 GMT,"coldflash, ao3, ao3fic, hurt/comfort, abuse, humor, family"
2016-02-21 13:14:09 GMT,"ColdFlash, ao3, ao3fic, hurt/comfort, trauma, mystery, sad, humor, the rogues, rape, messed up past"
2016-02-20 23:29:38 GMT,"Dragon Age: Inquisition, The Iron Bull/Dorian Pavus, hurt/comfort, ANGST OUT THE WANG!!!, READ THOSE TAGS!, fic rec"
2016-02-20 19:30:36 GMT,"pynch fanfic, pynch, hurt/comfort, angst"
2016-02-20 15:00:52 GMT,"Closeted, co-workers, Coming Out, Contemporary, Hurt/Comfort, Jay Northcote, Jaybird Press, Lawyers, M/M, Men in Suits, OFY, The Blogger Girls, The Law of Attraction"
2016-02-19 16:42:33 GMT,"sastiel, castiel (mentioned), big brother!dean, hurt/comfort, noncon mention cw, after 11x14, lucifer (mentioned), established relationship, sam doesn't show his anger that much anymore on the show, so i wrote something, hope it reads well, my ficlet, dovesdanceatdusk"
2016-02-19 10:58:53 GMT,"clairvoyantsam, writing, spn fic, hurt/comfort, teenchesters, weechesters, brotherly love, all that good stuff, sorry for not being around babes, life has been shit, should be back soon tho!"
2016-02-17 06:41:04 GMT,"mckirk, sefie writes things, hurt/comfort, excuse my typos I know I have them more often than not now"
2016-02-17 05:36:18 GMT,"fanfic happened, very short tho, castlevania, guest starring Dracul, hurt/comfort, Drac talks to a Teddy Bear, this is an apology, Captain Snuggles is very charismatic, tw blasphemy, tw suicide ideation, tw angst, too many feelings, (???), i screwed up, tissues may be required, a lot of introspection, headcanons, laura is mentioned, gabriel belmont, gabe vents his emotional baggage"
2016-02-15 21:36:48 GMT,"destiel, destiel au, writing prompt wednesday, destiel fanfic, hurt/comfort, suicide for ts, mine"
2016-02-15 08:33:40 GMT,"my fanfiction, johanbeck, chris beck, beth johannsen, hurt/comfort, fluff, angst, the martian, melissa lewis, mark watney, crew as family"
2016-02-14 19:58:09 GMT,"Star Wars, Finn x Poe, stormpilot, rating: G, hurt/comfort, less than 5k, finnxpoe"
2016-02-14 12:50:53 GMT,"erurihan, hurt/comfort, erwin smith, levi ackerman, hange zoe, romance, adorableness"
2016-02-14 11:01:44 GMT,"mabel pines, dipper pines, family, hurt/comfort, humor, T, bitterknitter, librarian's gold star of approval, gravity falls fanfiction, gf public library"
2016-02-14 05:36:04 GMT,"Angbang, Angbangfluffyfeb, hurt/comfort, Melkor doesn't handle Mairon being hurt well, Melkor takes care of his Mairon, this got longish because it just didn't want toe short b, Anonymous"
2016-02-13 15:58:55 GMT,"my fic, Thranduil, Thranduil/Tauriel, fanfiction, hurt/comfort"
2016-02-13 08:16:12 GMT,"srry theres probably more but there are just so many episodes!!, castiel, supernatural, whump, hurt/comfort, hurt castiel, destiel"
2016-02-11 21:55:18 GMT,"things I write, sometimes I write things, fluff, h/c, hurt/comfort, Hannigram, Murder Husbands, pieofthelord"
2016-02-11 18:46:00 GMT,"kabby, kabby fanfiction, Kabby V-Day, free for all, hurt/comfort"
2016-02-11 04:34:10 GMT,"personal, I'm back kidoes, brought to you by The Flash and the Mission Impossible movies, whump, hurt/comfort, h/c"
2016-02-10 20:43:34 GMT,"Doctor Who, Clara Oswald, The Doctor, angst, hurt/comfort, original female character, Original Character, the TARDIS, Impossible Girl, female Doctor Who, mental trauma, mental health, Bi!Clara, Alternate Universe, my fics"
2016-02-10 20:37:01 GMT,"destiel, deancas, fluff, hurt/comfort, supernatural"
2016-02-10 20:22:33 GMT,"post-ep, home again, msr, hurt/comfort, skylandmountain1013, xf fanfic, xfiles fanfic recommendation"
2016-02-10 16:02:24 GMT,"Ann T. Ryan, bonding, Hurt/Comfort, Illness/Disease, Interspecies, M/M, Mate of the Tsatrya, mates, Mpreg, paranormal, royalty, sci-fi, Silver Publishing, The Blogger Girls"
2016-02-09 22:38:30 GMT,"answered, anon, hurt/comfort, taehyung"
2016-02-09 21:50:47 GMT,"writing, frerard, hurt/comfort, divorce mention //, falloutbisexuals"
2016-02-09 09:48:58 GMT,"bangtan fic rec, hurt/comfort, vmin, jhope, ot7, taehyung, jimin, Anon"
2016-02-09 03:31:57 GMT,"Aria Posts, R2, Hurt/Comfort, Anonymous, OH GOD THERE ARE SO MANY HURT/COMFORT PROMPTS IN MY INBOX IT'S SO LOVELY, I LOVE IT SO MUCH OKAY, Nonny, Aria Answers"
2016-02-08 15:14:37 GMT,"simmons, lincoln, simmons & lincoln, hurt/comfort, fluff"
2016-02-08 13:44:49 GMT,"fanfiction, fanfic, fandom, hurt/comfort, hurt comfort, h/c, tropes, meta, ravenisthegem, asks"
2016-02-07 08:05:24 GMT,"xiusoo, touch, pg, nonau, hurt/comfort, oneshot, fic"
2016-02-06 22:23:20 GMT,"swtfa, stormpilot, jedistormpilot, hurt/comfort, aw hell now i'm thinking about this re: stucky too, my OTPs kill me, gayladypilots, medieisme, because the two of you like these ships y/y?"
2016-02-05 02:10:01 GMT,"doctor who, doctor/master, hurt/comfort, tenth doctor, simm!master, natalunasans actionfigures fanart, wonder what i'd be without you, Them2"
2016-02-04 20:48:16 GMT,"kaisoo, pg, angst, hurt/comfort, oneshot, When there was you, fic"
2016-02-04 05:59:38 GMT,"sick, emetophilia, roleplay, hurt/comfort"
2016-02-03 08:15:56 GMT,"obikin, jediprompts, fluff, hurt/comfort"
2016-02-01 22:03:41 GMT,"meowwrites, rape/non-con, hurt/comfort, dave strider, Bro Strider, dad egbert, davejohn, johndave, please don't leave"
2016-02-01 06:47:54 GMT,"mckirk, hurt/comfort, sefie writes things, my auto correct capitalizes Darlin' now but not darling, my phone knows"
2016-02-01 04:04:10 GMT,"PJO, HOO, Fanfiction, Family, Hurt/Comfort, Humor, Nico di Angelo, Persephone, Hades, Stepmom-Son Bonding"
2016-01-30 22:49:17 GMT,"The Martian, hurt/comfort, prompts, Mark Watney, coping mechanisms, Anonymous"
2016-01-29 15:59:13 GMT,"оригинал, pg13, повседневность, pov, hurt/comfort, ангст, расстройства приёма пищи, кафе/ресторан, chubby frank"
2016-01-29 09:11:54 GMT,"h/c, hurt/comfort, spn, spn 11.11, 11x11, spoilers, spn spoilers, fic, into the mystic, creepy af monster"
2016-01-29 02:37:24 GMT,"Gravity Falls, fanfic, hurt/comfort, uuuugh why all the Ford?????, i dont even understand"
2016-01-28 23:01:45 GMT,"fic, 11.10, Devil in the Details, writing, hurt/comfort, brotherly feels, hurt sam, big brother dean, fanfic, spn fanfic, feeelings"
2016-01-28 19:19:34 GMT,"all, ao3, hurt/comfort, anon, ask, i got carried away, gloomy"
2016-01-28 16:49:11 GMT,"hurt/comfort, hurt!sam, bleeding!sam, protective!dean, Sam Winchester, dean winchester, sam and dean, spn, jump the shark, Jared Padalecki, Jensen Ackles, supernatural"
2016-01-28 05:56:21 GMT,"оригинал, топ!джерард, nc17, pwp, hurt/comfort, er (established relationship), подчинение, фингеринг, мастурбация, порка"
2016-01-28 01:57:49 GMT,"fitzsimmons, hurt/comfort, prompt me stuff"
2016-01-27 23:48:44 GMT,"rating: e, to light another's path, hurt/comfort, friends to lovers, sick fic, first time, first kiss, 100k or more, fluff, case fic, loving John, johnlock fic, johnlock fic rec, johnlock fanfic, johnlock fanfic rec, johnlock fanfiction, also sorry I haven't been posting a lot lately, I've been sick, like really sick, five stars, fave"
2016-01-27 16:31:47 GMT,"оригинал, топ!джерард, r, hurt/comfort, флафф, расстройства приёма пищи"
2016-01-27 01:19:22 GMT,"eremin, hurt/comfort, angst, fluff, snk, attack on titan, eremin fic, fanfiction, gender bender, genderbent eremin, fem!eren, fem!armin, I talk too much, hurt and comfort"
2016-01-26 08:00:58 GMT,"adore delano, violet chachki, viadore, fluff, hurt/comfort, rpdr fanfiction, submission, izzy"
2016-01-26 04:41:35 GMT,"between flesh and bone, undertale, sans, hurt/comfort, illustration, security guard sans, fan art, drawing, sketch, paper, pencil, self insert, ao3fic, juko draws"
2016-01-26 03:24:37 GMT,"my writing, drabble, wincest, hurt/comfort, hurt!dean, broken!dean, mine"
2016-01-26 03:11:01 GMT,"percilot, lancelot, percival, hurt/comfort, james is totally alive, because i do what i want, the nile is nice this time of year, kingsman, fanfic, me"
2016-01-26 02:01:24 GMT,"gotham, fanfiction, oswald cobblepot, hurt/comfort, dinner date, boaf excerpt"
2016-01-25 21:06:48 GMT,"roleplay open, indie rp, hurt/comfort, angst, supernatural rp, open to all, smut is debatable, roleplay starter, rp starter, roleplay starter open, rp starter open, gay rp, bi rp, gay roleplay, bi roleplay, brothel roleplay, slave rp"
2016-01-25 16:05:24 GMT,"Contemporary, Deceit, Dreamspinner Press, Hurt/Comfort, M/M, Novella, Older MCs, Out of the Past, Reunited, Sean Michael, Second Chance, Series - The King of Pentacles, Short Story, The Blogger Girls, Treachery"
2016-01-25 11:01:36 GMT,"dipper pines, stanley pines, mabel pines, family, hurt/comfort, fluff, ficlet, K+, madwriter223, gravity falls fanfiction, gf public library"
2016-01-25 09:47:28 GMT,"naruhina, naruhina fanfic, naruto, hinata hyuga, hurt/comfort"
2016-01-25 03:05:43 GMT,"Hurt/comfort, Angst, Fanfiction, Guild Wars 2, GW2, Guild Wars, Sylvari, Tybalt, Writing, The Danial Rave"
2016-01-24 17:03:01 GMT,"stanford pines, mabel pines, angst, hurt/comfort, fluff, family, nightmares, ptsd, autistic character, autistic interpretation of the pines family, K+, azhdarchidaen, librarian's gold star of approval, gravity falls fanfiction, gf public library"
2016-01-24 15:24:55 GMT,"sherlock, bbc sherlock, johnlock, hurt/comfort, sherlock fanfic, i would really appreciate it :(, personal, blah blah engie, depression"
2016-01-24 09:48:38 GMT,"mental health issues, hurt/comfort, angst, platonic, canon verse, team, kagehina, tori"
2016-01-23 13:51:10 GMT,"there are more but they're not as long as these, if you need more just shoot me another ask :), fic rec post, hurt/comfort, Anonymous"
2016-01-21 22:50:39 GMT,"wolfstar, love, hurt, hurt/comfort"
2016-01-21 02:18:38 GMT,"I do, hurt/comfort, whump"
2016-01-20 06:00:46 GMT,"season 3, hurt/comfort, angst, rated G/T, under 5k words, FSF verified rec"
2016-01-20 01:22:19 GMT,"hurt/comfort, octp, diz and yuki"
2016-01-19 03:17:21 GMT,"star wars, star wars spoilers, kylux, kylux fic, hurt/comfort, kylux h/c, help me i'm in kylux hell, kylo ren, general hux, ceruleancynic writes things, all that you love will be carried away, sailershanty, undoherdamage"
2016-01-18 23:30:41 GMT,"nick valentine, fallout 4, fanfic, angst, hurt/comfort, I have broken the toaster, sorry"
2016-01-18 22:29:21 GMT,"science bros, science boyfriends, fluff, angst, hurt/comfort"
2016-01-18 17:44:19 GMT,"season 3, angst, romance, hurt/comfort, cottage, rated M/E, under 10k words, FSF verified rec, lizimajig"
2016-01-18 13:33:03 GMT,"baeksoo, pg13, angst, hurt/comfort, oneshot, tell me it gets better, fic"
2016-01-17 23:02:14 GMT,"wendy corduroy, mabel pines, dipper pines, hurt/comfort, friendship, fluff, K+, supergroveraway, librarian's gold star of approval, gravity falls fanfiction, gf public library"
2016-01-17 17:54:20 GMT,"thranduil, fanfiction, Thranduil/Tauriel, hurt/comfort, angst"
2016-01-17 01:08:42 GMT,"season 2, angst, hurt/comfort, romance, fluff, smut, rated M/E, over 50k words, FSF verified rec"
2016-01-17 01:04:26 GMT,"prompt fic, hurt/comfort, physical hurt/comfort, approximately canon levels of romance, whouffaldi, twelve x clara, Anonymous"
2016-01-17 00:43:20 GMT,"spacedogs, hurt/comfort, sickfic, charlie countryman, adam raki, nigel/adam, short fics, muse"
2016-01-17 00:01:13 GMT,"raven, jujubee, rujubee, hurt/comfort, angst, fluff, rpdr fanfiction, submission, circe, awww this is so sweet!!, and i'm so excited for your rajila fic <3"
2016-01-16 18:01:22 GMT,"courtney act, bianca del rio, bitney, fluff, hurt/comfort, smut, rpdr fanfiction, submission, no salvation no forgiveness, a week to remember"
2016-01-16 14:40:46 GMT,"anonymous, beast jack, my fics, hurt/comfort"
2016-01-13 05:07:25 GMT,"Hey headphone-love, haikyuu!!, fanfiction, kagehina, hurt/comfort, hinata shouyou, kageyama tobio, kagehina fic"
2016-01-12 10:15:27 GMT,"Hey headphone-love, iwaoi, hurt/comfort, haikyuu!!, request, iwaizumi hajime, oikawa tooru"
2016-01-12 03:38:34 GMT,"things i like, crossdressing, kylux, baseball rpf, hurt/comfort, corporal punishment, stormpilot, smuff, not sure how to tag this, positive post, in a good mood"
2016-01-11 16:39:44 GMT,"bokuaka, nin writes bokuaka, hurt/comfort, yes akaashi has diabetes, because why not, I write hurt/comfort when I feel sad, I may post this on AO3 actually, even though it's small, my ficlets, rambling in the tags"
2016-01-10 17:07:09 GMT,"asks, hurt/comfort, Anonymous, snowbaz fanfiction"
2016-01-09 19:58:13 GMT,"Supernatural, Supernatural fic, sam winchester, hurt/comfort, Sam-centric"
2016-01-09 17:25:34 GMT,"Thranduil, Thranduil/Legolas family, fanfiction, hurt/comfort"
2016-01-09 01:05:26 GMT,"Dean x, Dean x reader, Tw, Hurt/comfort, Spn Fiction, Spn Story"
2016-01-08 17:56:26 GMT,"sterek, eternalsterek, talk sterek to me, hurt/comfort, kind of bottom!derek, Anonymous, em writes fic"
2016-01-07 11:01:44 GMT,"stanley pines, stanford pines, au, shy stan au, hurt/comfort, family, angst, bullying, T, theangeloffate, gravity falls fanfiction, gf public library"
2016-01-07 04:52:05 GMT,"mckirk, sefie writes things, prompt fill, hurt/comfort, angel-in-a-big-blue-box"
2016-01-05 07:04:14 GMT,"Anonymous, hurt/comfort, gallya, Gaby Teller, Illya Kuryakin, 1k+, PG13, By Ace"
2016-01-05 00:07:46 GMT,"reader insert, TFW, team free will, hurt/comfort, I wrote something!!!!, I will write more somethings!!!!, Dean Winchester, Sam Winchester, Castiel, Fanfic, one shot"
2016-01-04 20:22:14 GMT,"teninch fic, aiden x rose, rose tyler, aiden hoynes, hurt/comfort, fluff, new years prompts, nonny, moony answers"
2016-01-04 18:03:02 GMT,"reylo, drabble, sadness, hurt/comfort, I AM TRASH FML"
2016-01-02 21:24:21 GMT,"science the shit out of this, the martian, fanfic, writing, hurt/comfort, yuletide"
